17.9091	-7.0909	-109.1837
19.6364	-8.8182	-109.8980
20.2727	-13.5455	-114.4898
20.7273	-16.2727	-115.5102
20.6364	-22.3636	-117.1429
18.7273	-27.1818	-115.6122
15.7273	-29.9091	-113.2653
5.5455	-30.7273	-108.6735
1.7273	-28.7273	-108.3674
-2.9091	-23.8182	-109.5918
-4.4545	-21.7273	-110.2041
-5.7273	-21.3636	-109.3878
-7.4545	-19.5455	-108.4694
-8.0000	-19.1818	-107.8572
-10.0909	-18.5455	-104.8980
-11.0000	-17.0000	-104.8980
-10.9091	-16.2727	-105.1020
-13.0000	-11.6364	-103.7755
-14.6364	-8.0000	-99.4898
-11.4545	-3.9091	-102.5510
-8.2727	-1.9091	-103.8776
-6.9091	-1.3636	-105.0000
-4.0909	-0.5455	-105.2041
-4.0000	0.1818	-104.2857
1.0909	0.0000	-106.2245
0.0000	0.0000	0.0000
11.4545	-4.0909	-109.8980
16.0000	-7.2727	-111.7347
17.7273	-9.0909	-112.2449
19.6364	-11.0000	-112.8571
20.1818	-11.9091	-112.9592
21.3636	-14.4545	-114.3878
20.6364	-15.4545	-115.0000
20.3636	-16.3636	-116.1225
21.0909	-16.5455	-116.0204
21.2727	-16.7273	-115.6122
21.2727	-16.0000	-115.5102
21.0000	-15.9091	-115.1020
20.9091	-16.5455	-115.5102
20.6364	-17.2727	-116.5306
22.0909	-19.0909	-115.6122
24.0000	-22.3636	-114.4898
26.9091	-25.1818	-110.6123
27.7273	-25.0000	-109.6939
29.0909	-25.9091	-107.7551
29.2727	-26.4545	-107.0408
29.4545	-24.8182	-107.0408
28.8182	-19.8182	-106.7347
26.8182	-15.9091	-107.9592
22.3636	-10.9091	-109.3878
20.2727	-8.9091	-110.2041
15.9091	-5.5455	-109.6939
12.1818	-2.4545	-107.0408
10.6364	-1.1818	-105.8163
7.6364	0.0909	-105.4082
6.5455	0.4545	-105.0000
4.4545	1.2727	-104.3878
3.7273	1.2727	-103.7755
2.1818	1.7273	-102.8572
0.6364	2.2727	-102.3469
-0.8182	2.0909	-102.4490
-0.7273	0.9091	-103.7755
-0.4545	0.5455	-104.3878
-4.9091	-2.7273	-107.8572
-8.7273	-6.0909	-107.9592
-9.9091	-9.1818	-107.6531
-7.8182	-16.5455	-110.5102
-4.6364	-20.0000	-111.7347
0.7273	-26.7273	-111.2245
6.4545	-30.8182	-109.5918
9.5455	-32.2727	-108.5714
11.6364	-33.0000	-108.4694
12.1818	-33.2727	-108.1633
16.1818	-34.7273	-105.7143
20.0000	-35.0909	-103.3674
22.8182	-33.6364	-103.9796
26.3636	-26.9091	-109.1837
29.0909	-24.1818	-107.1429
29.5455	-20.3636	-105.6122
29.3636	-21.4545	-106.3265
29.0000	-21.2727	-107.0408
27.8182	-21.8182	-109.3878
27.5455	-22.5455	-109.4898
26.7273	-24.2727	-110.2041
28.5455	-25.7273	-107.0408
29.0909	-26.0000	-106.7347
31.2727	-26.1818	-102.4490
32.6364	-25.0000	-100.1020
31.9091	-22.8182	-101.4286
30.7273	-22.3636	-104.2857
29.9091	-22.6364	-105.7143
28.3636	-25.5455	-107.5510
27.0909	-28.0909	-108.0612
23.4545	-31.6364	-108.3674
20.9091	-32.0000	-109.0816
13.1818	-31.5455	-109.8980
6.0909	-30.9091	-107.6531
0.6364	-29.2727	-105.7143
-6.9091	-25.2727	-101.8367
-8.8182	-23.9091	-99.8980
-13.9091	-18.0000	-97.6531
-15.5455	-15.1818	-96.7347
-17.7273	-12.7273	-92.9592
-19.9091	-6.4545	-87.3469
-18.2727	-3.2727	-89.5918
-14.5455	2.3636	-87.9592
-8.8182	6.4545	-83.7755
-4.2727	6.7273	-85.4082
2.6364	6.3636	-85.1020
5.6364	5.7273	-85.3061
10.6364	4.0000	-87.2449
16.0000	1.7273	-85.4082
18.3636	-0.3636	-87.2449
24.1818	-5.7273	-91.7347
26.9091	-8.7273	-93.9796
29.7273	-12.8182	-94.5918
31.1818	-14.2727	-91.7347
32.7273	-17.2727	-92.8571
33.5455	-19.0909	-91.5306
34.2727	-20.9091	-91.2245
34.9091	-23.5455	-91.7347
34.7273	-23.9091	-91.9388
34.3636	-24.8182	-94.4898
34.6364	-26.2727	-94.2857
34.0000	-25.8182	-94.7959
33.2727	-25.4545	-98.0612
34.6364	-25.9091	-93.6735
37.0909	-26.5455	-76.0204
36.5455	-27.3636	-63.6735
36.7273	-27.8182	-62.2449
35.9091	-28.2727	-57.1429
35.8182	-28.5455	-56.5306
35.9091	-30.0909	-58.6735
36.4545	-29.4545	-60.6122
36.4545	-27.4545	-60.8163
35.8182	-21.3636	-62.7551
34.1818	-16.8182	-61.5306
26.9091	-7.0909	-59.0816
19.8182	-0.8182	-59.6939
13.9091	2.9091	-59.7959
-4.0909	7.8182	-57.6531
-11.1818	7.0000	-58.3673
-17.2727	4.6364	-59.3878
-21.9091	-0.1818	-62.7551
-23.4545	-3.0909	-62.9592
-24.0000	-8.8182	-63.8776
-24.0000	-11.3636	-62.4490
-22.5455	-17.1818	-59.4898
-22.0909	-18.1818	-58.9796
-20.1818	-22.6364	-59.8980
-15.2727	-28.3636	-62.5510
-12.9091	-30.7273	-65.0000
-7.0000	-35.0909	-67.3469
-3.6364	-37.4545	-67.4490
1.9091	-40.3636	-66.6327
8.3636	-42.4545	-64.1837
12.6364	-43.2727	-60.7143
22.3636	-43.2727	-67.7551
26.6364	-42.0909	-69.3878
32.9091	-38.4545	-68.3674
35.6364	-33.3636	-64.0816
36.4545	-31.0909	-61.5306
36.4545	-26.9091	-59.6939
36.3636	-25.1818	-59.7959
36.7273	-24.8182	-62.0408
36.4545	-23.4545	-65.2041
36.5455	-22.6364	-65.6122
35.5455	-19.0000	-69.0816
34.9091	-18.0909	-64.6939
34.0000	-15.8182	-63.8776
32.5455	-13.2727	-63.7755
32.8182	-13.5455	-63.3673
33.4545	-14.7273	-64.1837
33.6364	-15.2727	-65.1020
32.9091	-13.6364	-66.2245
32.4545	-12.7273	-67.0408
33.4545	-14.3636	-67.1429
36.4545	-21.4545	-68.2653
36.9091	-26.7273	-69.7959
32.8182	-37.4545	-70.8163
28.1818	-40.6364	-70.1020
19.0909	-42.8182	-69.3878
11.3636	-42.2727	-66.5306
8.8182	-41.7273	-64.7959
5.0000	-40.5455	-62.1429
2.2727	-39.7273	-60.6122
-2.2727	-37.5455	-60.7143
-3.2727	-37.0000	-61.2245
-4.7273	-36.2727	-61.9388
-6.3636	-34.9091	-62.9592
-7.7273	-33.9091	-62.3469
-12.5455	-30.3636	-57.7551
-16.7273	-25.2727	-50.5102
-18.5455	-22.4545	-50.5102
-21.3636	-17.5455	-48.7755
-22.2727	-15.4545	-47.4490
-23.2727	-11.6364	-46.7347
-22.2727	-2.1818	-57.2449
-21.1818	0.7273	-58.4694
-21.3636	-1.0000	-54.3878
-22.0000	-2.3636	-54.4898
-22.6364	-4.5455	-54.0816
-22.8182	-5.0909	-53.9796
-22.1818	-3.2727	-51.8367
-21.4545	-1.2727	-53.0612
-20.0909	1.0000	-54.5918
-17.3636	4.0000	-53.8776
-16.0909	4.8182	-53.8776
-11.0909	7.2727	-54.7959
-4.5455	7.9091	-57.5510
0.5455	8.0000	-59.8980
11.6364	4.7273	-64.3878
17.0000	2.1818	-63.0612
26.3636	-5.7273	-59.6939
30.0000	-10.4545	-58.7755
30.9091	-11.8182	-58.1633
32.5455	-13.3636	-60.4082
32.6364	-13.7273	-61.9388
33.7273	-15.0909	-64.4898
34.9091	-16.6364	-68.9796
35.1818	-17.0909	-72.7551
35.0000	-16.9091	-77.6531
34.7273	-16.2727	-80.6122
33.7273	-15.7273	-84.5918
34.0000	-15.4545	-84.7959
33.9091	-15.6364	-83.7755
33.5455	-14.2727	-78.9796
33.0909	-14.0909	-79.3878
33.7273	-14.5455	-78.0612
31.9091	-11.7273	-78.9796
24.7273	-4.0909	-80.9184
13.3636	3.1818	-81.4286
7.6364	5.1818	-82.1429
-4.1818	7.3636	-79.5918
-8.9091	7.1818	-77.0408
-16.5455	4.5455	-73.8776
-21.6364	-0.7273	-71.0204
-23.1818	-4.6364	-67.3469
-23.0000	-13.7273	-64.1837
-21.7273	-18.0909	-63.7755
-16.7273	-25.2727	-63.2653
-13.2727	-29.0909	-64.4898
-10.7273	-31.0000	-68.5714
-4.0000	-35.7273	-73.6735
-1.3636	-36.5455	-77.6531
6.0000	-38.5455	-86.4286
12.4545	-39.5455	-88.7755
15.7273	-40.2727	-88.1633
22.8182	-39.5455	-91.5306
25.9091	-39.0909	-91.0204
31.1818	-36.9091	-88.5714
35.1818	-33.6364	-83.7755
36.2727	-32.0000	-81.7347
36.5455	-31.5455	-79.0816
36.4545	-32.2727	-79.5918
36.3636	-32.2727	-78.6735
0.0000	0.0000	0.0000
36.0909	-31.6364	-79.0816
36.3636	-30.8182	-78.0612
36.7273	-31.1818	-76.5306
36.7273	-29.0909	-76.8367
37.2727	-27.9091	-75.7143
37.3636	-24.5455	-73.6735
36.0909	-19.7273	-70.2041
35.3636	-17.7273	-68.5714
33.7273	-14.2727	-67.5510
33.0000	-13.1818	-68.3674
33.0909	-13.0000	-71.0204
33.4545	-13.6364	-74.5918
33.7273	-14.4545	-76.8367
34.1818	-15.8182	-78.9796
34.6364	-16.7273	-80.4082
34.8182	-18.1818	-83.3674
34.6364	-19.4545	-88.9796
34.5455	-20.5455	-91.0204
35.2727	-22.7273	-92.4490
35.2727	-23.8182	-92.3469
35.7273	-25.4545	-90.0000
35.7273	-25.7273	-90.4082
35.4545	-25.7273	-91.5306
35.0000	-26.7273	-92.6531
35.0909	-28.1818	-92.6531
34.6364	-31.8182	-89.3878
33.2727	-35.6364	-86.8367
31.4545	-37.1818	-86.0204
25.7273	-40.2727	-86.4286
21.9091	-41.0000	-87.7551
11.7273	-40.0909	-89.3878
7.1818	-39.1818	-88.5714
0.6364	-37.0000	-85.9184
-5.3636	-32.7273	-86.9388
-8.2727	-31.3636	-83.8776
-11.2727	-28.5455	-82.7551
-12.7273	-27.2727	-81.3265
-16.0909	-24.0909	-77.8571
-19.8182	-20.2727	-71.9388
-20.8182	-18.3636	-69.6939
-22.1818	-14.3636	-71.2245
-23.0000	-11.2727	-72.9592
-23.3636	-9.6364	-70.1020
-23.7273	-6.0909	-67.6531
-23.6364	-4.5455	-68.6735
-22.2727	-1.3636	-69.5918
-21.6364	0.3636	-69.0816
-17.9091	4.2727	-70.1020
-13.4545	6.5455	-74.3878
-12.8182	7.0909	-75.0000
-7.3636	7.8182	-76.3265
-4.0000	7.9091	-78.6735
2.0909	7.0909	-82.5510
5.8182	6.2727	-83.4694
8.0000	5.5455	-84.2857
14.2727	3.0000	-84.2857
18.4545	0.8182	-85.2041
22.6364	-2.4545	-85.6122
26.0000	-5.3636	-86.4286
32.1818	-13.2727	-86.9388
36.2727	-23.4545	-85.7143
36.4545	-26.7273	-86.0204
35.9091	-30.9091	-85.7143
35.4545	-32.1818	-86.3265
34.8182	-33.0000	-86.6327
35.3636	-31.1818	-87.2449
35.9091	-30.6364	-86.3265
36.4545	-29.0909	-83.8776
36.7273	-29.1818	-83.2653
36.6364	-30.0000	-81.6327
36.7273	-30.2727	-82.3469
36.5455	-30.1818	-80.5102
36.9091	-31.1818	-74.0816
36.2727	-32.2727	-69.2857
32.6364	-34.2727	-50.7143
26.4545	-31.4545	-32.9592
23.5455	-29.3636	-27.0408
19.5455	-27.3636	-21.6327
18.4545	-27.8182	-20.7143
17.7273	-28.0000	-20.0000
18.9091	-25.7273	-20.4082
19.8182	-24.4545	-20.2041
18.2727	-21.7273	-18.8775
17.5455	-21.0909	-18.1633
15.9091	-19.0000	-17.1429
0.0000	0.0000	0.0000
13.8182	-14.5455	-17.0408
8.8182	-12.0000	-15.6122
7.0000	-11.3636	-14.6939
1.8182	-11.6364	-13.0612
-0.2727	-12.4545	-12.0408
-4.1818	-13.9091	-12.7551
-5.5455	-16.0000	-13.2653
-4.8182	-17.0909	-13.2653
-4.2727	-17.2727	-12.7551
-4.4545	-17.0909	-13.3673
-7.8182	-17.0909	-15.8163
-10.5455	-19.0000	-18.7755
-10.1818	-20.0000	-18.9796
-9.6364	-21.0000	-18.9796
-9.8182	-20.7273	-19.0816
-9.6364	-20.5455	-18.5714
-8.1818	-20.0909	-16.9388
-8.4545	-19.2727	-16.7347
-7.1818	-18.4545	-15.6122
-6.7273	-18.1818	-14.6939
-7.1818	-16.0909	-15.2041
-8.4545	-18.2727	-16.6327
-7.2727	-19.3636	-16.0204
-7.1818	-21.7273	-17.6531
-7.1818	-23.8182	-19.2857
-4.2727	-27.3636	-21.1224
-2.5455	-28.7273	-21.0204
3.0909	-30.6364	-20.2041
8.9091	-31.0000	-18.9796
10.8182	-30.9091	-19.4898
15.4545	-31.6364	-21.6327
17.2727	-31.8182	-22.5510
19.0909	-31.3636	-23.2653
18.3636	-30.1818	-21.6327
17.7273	-29.2727	-20.7143
17.5455	-28.0909	-19.6939
17.8182	-28.0000	-20.1020
19.4545	-27.9091	-20.7143
19.9091	-27.0909	-20.9184
20.7273	-27.2727	-21.7347
19.7273	-26.9091	-20.7143
18.6364	-26.2727	-19.6939
18.0000	-23.8182	-18.6735
18.1818	-21.8182	-18.4694
19.1818	-21.7273	-19.7959
22.6364	-22.0909	-23.6735
23.4545	-22.0000	-25.2041
25.0000	-21.8182	-27.1429
26.0000	-22.0000	-29.3878
27.4545	-22.6364	-30.9184
27.0000	-22.1818	-31.4286
26.2727	-20.0909	-30.8163
22.1818	-12.6364	-30.2041
15.8182	-7.9091	-27.4490
12.4545	-6.8182	-25.3061
7.1818	-7.5455	-19.6939
4.6364	-7.9091	-18.3673
0.7273	-8.3636	-16.9388
-0.4545	-8.5455	-16.8367
0.1818	-9.0909	-16.9388
-2.0000	-7.3636	-18.0612
-2.7273	-6.8182	-18.7755
-6.0000	-6.6364	-19.4898
-6.8182	-6.7273	-19.7959
-7.8182	-7.2727	-19.3878
-8.7273	-7.2727	-20.3061
-8.9091	-7.8182	-19.7959
-9.8182	-7.7273	-20.6122
-8.5455	-8.1818	-19.2857
-11.9091	-7.0909	-22.2449
-13.1818	-8.7273	-22.8571
-14.3636	-9.6364	-23.7755
-14.0000	-12.2727	-22.8571
-13.6364	-13.6364	-22.1429
-12.9091	-16.9091	-22.2449
-12.3636	-21.1818	-24.0816
-11.4545	-23.3636	-25.0000
-9.4545	-27.8182	-28.7755
-8.0000	-29.5455	-30.4082
-5.2727	-32.6364	-33.7755
1.0909	-36.1818	-33.7755
3.9091	-37.3636	-33.4694
8.7273	-38.2727	-32.5510
11.6364	-38.1818	-31.9388
16.7273	-36.7273	-30.0000
19.3636	-36.0000	-30.2041
24.4545	-34.0909	-31.9388
26.3636	-31.7273	-31.7347
26.0000	-30.0000	-30.6122
26.0000	-28.0909	-29.1837
26.1818	-27.1818	-29.0816
26.9091	-25.2727	-29.8980
27.0909	-22.9091	-31.0204
27.8182	-20.8182	-32.8571
27.8182	-17.4545	-35.8163
28.0000	-17.2727	-36.6327
27.6364	-17.5455	-36.5306
28.3636	-17.2727	-37.7551
29.0909	-17.8182	-39.3878
29.6364	-19.0000	-38.5714
29.0000	-18.0909	-38.4694
29.2727	-18.7273	-39.0816
28.5455	-17.8182	-38.3673
28.3636	-17.9091	-38.4694
28.6364	-18.1818	-37.6531
28.8182	-17.9091	-37.9592
29.0909	-19.4545	-37.4490
30.1818	-21.4545	-38.5714
30.2727	-21.9091	-38.7755
30.5455	-22.0000	-39.0816
29.9091	-20.9091	-38.7755
28.0909	-16.9091	-38.3673
25.4545	-13.7273	-36.9388
24.0909	-12.4545	-35.1020
20.0000	-10.5455	-30.1020
17.4545	-9.5455	-28.3673
11.0909	-5.2727	-27.0408
6.9091	-2.8182	-27.9592
1.1818	0.0000	-30.3061
-5.0000	-0.0909	-28.9796
-6.4545	-1.1818	-27.4490
-8.0000	-4.2727	-22.8571
-9.0909	-5.0000	-22.2449
-12.2727	-7.3636	-22.7551
-16.0909	-8.5455	-26.7347
-17.3636	-10.1818	-28.3673
-18.5455	-12.7273	-31.2245
-19.0000	-12.8182	-32.2449
-19.1818	-14.5455	-33.3673
-19.0000	-15.9091	-34.6939
-18.7273	-16.7273	-34.1837
-19.0000	-17.1818	-35.3061
-18.8182	-17.4545	-36.3265
-18.1818	-19.0909	-36.0204
-16.1818	-20.4545	-34.1837
-16.2727	-21.7273	-38.2653
-13.2727	-26.9091	-42.2449
-11.5455	-29.0000	-43.6735
-5.5455	-33.9091	-45.8163
4.6364	-38.7273	-44.5918
8.0909	-39.8182	-45.3061
13.3636	-40.9091	-47.4490
15.9091	-41.3636	-47.7551
22.2727	-40.6364	-47.4490
25.4545	-39.7273	-47.9592
29.8182	-36.8182	-48.0612
32.0000	-31.9091	-44.1837
32.1818	-29.0909	-41.8367
31.4545	-23.2727	-39.4898
31.0000	-20.8182	-38.6735
28.7273	-15.9091	-38.1633
25.9091	-12.0909	-37.8571
25.5455	-11.7273	-37.3469
25.6364	-12.3636	-36.5306
25.5455	-13.3636	-35.3061
26.2727	-15.5455	-33.8776
28.1818	-16.9091	-36.5306
29.0000	-17.7273	-37.7551
31.1818	-19.7273	-41.7347
31.8182	-21.8182	-42.1429
33.0909	-26.8182	-43.8776
33.4545	-30.7273	-47.9592
33.8182	-31.6364	-48.8776
33.8182	-32.7273	-50.6122
33.9091	-32.3636	-50.7143
34.0909	-32.0909	-50.4082
34.2727	-30.0909	-48.7755
34.1818	-29.0000	-48.4694
34.4545	-28.5455	-49.6939
34.6364	-27.0000	-49.0816
33.7273	-24.1818	-46.6327
31.1818	-19.5455	-41.9388
29.2727	-17.4545	-38.1633
24.7273	-14.3636	-31.7347
23.1818	-13.0909	-30.7143
19.8182	-10.4545	-28.8775
17.4545	-7.9091	-28.5714
13.9091	-4.9091	-28.5714
8.0000	-2.6364	-27.1429
5.1818	-1.9091	-26.4286
0.0909	-1.4545	-25.2041
-1.3636	-1.0000	-25.1020
-4.0909	-0.7273	-26.1224
-7.3636	-0.7273	-27.2449
-8.6364	-0.9091	-28.0612
-15.1818	-3.6364	-31.5306
-16.8182	-5.6364	-32.3469
-18.2727	-9.5455	-32.2449
-17.1818	-16.1818	-32.1429
-16.2727	-20.1818	-33.7755
-12.6364	-26.7273	-37.6531
-10.4545	-28.9091	-37.6531
-6.7273	-32.7273	-40.5102
-5.5455	-33.0909	-39.4898
-4.4545	-34.2727	-39.7959
-1.5455	-36.1818	-42.5510
-1.3636	-36.1818	-42.8571
1.5455	-38.0000	-43.5714
3.4545	-39.2727	-46.2245
5.0909	-39.8182	-46.4286
9.3636	-40.6364	-45.3061
12.3636	-41.0000	-42.9592
17.9091	-41.0000	-42.7551
21.2727	-40.3636	-42.3469
26.5455	-37.1818	-40.3061
29.8182	-32.8182	-38.5714
30.1818	-30.8182	-37.9592
31.8182	-26.6364	-38.8775
30.7273	-23.9091	-37.6531
27.9091	-17.7273	-35.1020
23.8182	-13.4545	-31.7347
21.7273	-11.4545	-29.6939
21.0000	-10.7273	-30.7143
22.1818	-11.2727	-31.5306
24.4545	-14.4545	-31.6327
25.4545	-16.9091	-31.0204
25.4545	-17.1818	-30.7143
27.3636	-19.0000	-33.0612
28.3636	-20.3636	-34.4898
28.7273	-22.8182	-33.7755
26.0909	-26.5455	-28.5714
21.8182	-27.3636	-23.7755
13.9091	-27.9091	-18.1633
11.3636	-27.6364	-17.0408
9.2727	-26.7273	-16.2245
11.6364	-28.1818	-17.7551
13.2727	-29.4545	-19.0816
14.8182	-30.9091	-20.9184
15.6364	-31.2727	-21.6327
15.7273	-34.1818	-25.2041
12.4545	-35.6364	-27.1429
11.7273	-35.7273	-27.1429
10.0909	-36.0909	-27.9592
9.6364	-36.3636	-28.3673
8.5455	-35.8182	-27.8571
8.6364	-35.6364	-27.2449
6.5455	-34.0909	-25.1020
5.3636	-33.5455	-24.5918
5.1818	-32.8182	-23.3673
4.3636	-32.0909	-22.7551
2.6364	-30.0000	-20.7143
-1.5455	-23.6364	-16.2245
-3.1818	-21.0909	-15.3061
-2.7273	-19.8182	-14.4898
-1.2727	-16.7273	-13.4694
-1.0909	-16.1818	-13.0612
0.5455	-13.9091	-13.4694
3.8182	-13.0909	-13.5714
6.8182	-13.0909	-14.4898
11.2727	-14.5455	-15.8163
12.5455	-15.5455	-16.3265
15.1818	-16.1818	-17.9592
15.0000	-16.3636	-17.7551
16.0000	-17.3636	-17.9592
19.7273	-21.0000	-20.2041
20.6364	-22.4545	-21.2245
21.3636	-24.9091	-21.5306
19.1818	-24.6364	-18.7755
17.2727	-24.6364	-17.3469
15.1818	-25.6364	-16.7347
15.0909	-26.5455	-17.0408
14.5455	-28.6364	-18.3673
13.0909	-28.9091	-17.5510
10.5455	-28.1818	-16.6327
7.6364	-26.7273	-15.4082
6.2727	-26.7273	-15.4082
2.9091	-25.0000	-14.5918
1.9091	-24.0909	-14.1837
2.1818	-23.3636	-13.8776
3.0909	-24.2727	-13.7755
2.5455	-24.1818	-13.9796
2.6364	-23.8182	-14.0816
2.7273	-23.9091	-13.8776
3.1818	-24.4545	-14.4898
3.5455	-24.8182	-14.4898
3.6364	-25.2727	-14.6939
4.0000	-25.7273	-14.7959
4.0909	-25.9091	-15.1020
4.1818	-26.4545	-15.6122
4.5455	-27.0909	-16.0204
4.6364	-27.3636	-16.1224
4.7273	-27.0909	-15.8163
4.8182	-26.5455	-15.5102
4.0000	-26.0000	-15.0000
5.0000	-26.4545	-15.4082
5.2727	-26.4545	-15.6122
4.8182	-26.3636	-15.5102
4.2727	-26.2727	-15.4082
4.7273	-26.0000	-14.8980
5.2727	-26.5455	-15.6122
6.1818	-27.0909	-15.7143
6.5455	-27.7273	-16.1224
6.8182	-27.6364	-16.3265
6.3636	-27.7273	-16.4286
6.4545	-27.7273	-16.3265
6.1818	-27.3636	-16.0204
6.1818	-27.4545	-15.9184
6.2727	-27.5455	-15.9184
6.3636	-27.3636	-16.1224
5.4545	-26.5455	-15.4082
6.2727	-26.9091	-15.7143
7.0000	-27.4545	-16.1224
6.8182	-27.5455	-16.2245
